Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.8195667198475067,686.5152838230133,0.4583333333333333
1.0,0.5894613483860841,571.2231513261795,0.5019166666666667
2.0,0.4910065741819515,504.0354540348053,0.5120833333333333
3.0,0.43256335393639134,460.5506546497345,0.5386666666666666
4.0,0.39671900214443256,431.2832325100899,0.5525
5.0,0.37380475932150353,407.10192811489105,0.5835833333333333
6.0,0.35561011736442266,387.0631703734398,0.6028333333333333
7.0,0.3418009445281417,371.987502515316,0.61525
8.0,0.3316740422538965,361.92515510320663,0.6185833333333334
9.0,0.32200636805081084,351.27399057149887,0.6294166666666666
10.0,0.3152320167030164,342.92352759838104,0.6348333333333334
11.0,0.3089285344857422,337.30192774534225,0.6406666666666667
12.0,0.30210845683553605,328.79522556066513,0.6503333333333333
13.0,0.29731599992212965,325.25970590114594,0.6526666666666666
14.0,0.2908884338364766,315.9857726097107,0.663
15.0,0.2886731573333858,312.34383860230446,0.6688333333333333
16.0,0.28785268623586907,308.4710042178631,0.6725
17.0,0.28225707233622477,303.6774795651436,0.6766666666666666
18.0,0.27950266273353974,303.6938755810261,0.6789166666666666
19.0,0.280118073718601,294.5098268687725,0.69225
