Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.2587144167757618,2340.6812739372253,0.22435897435897437
1.0,0.9792692882435658,2103.496367454529,0.37672275641025643
2.0,0.8535598183868871,1910.7649974822998,0.44090544871794873
3.0,0.76781636690168,1761.1013919115067,0.47912660256410255
4.0,0.7063759217475813,1645.4703105688095,0.4984775641025641
5.0,0.662042115348248,1555.8904099464417,0.5091346153846154
6.0,0.6265066561503871,1486.6761301755905,0.5175080128205128
7.0,0.5976878191750236,1430.9556307792664,0.5227564102564103
8.0,0.5751003281139571,1386.187293767929,0.5264022435897436
9.0,0.5573142318014231,1349.6767766475677,0.5300080128205128
10.0,0.5414113638010466,1319.0605193376541,0.5344150641025641
11.0,0.5278997357928626,1293.4689021110535,0.5399839743589744
12.0,0.5151452358744767,1271.8516111373901,0.5403846153846154
13.0,0.5054001966179816,1253.09239590168,0.5439102564102564
14.0,0.4962512440471969,1235.556305885315,0.5477964743589744
15.0,0.48665162278046326,1221.1349214315414,0.5518028846153846
16.0,0.4804730891289597,1209.8465002775192,0.5534455128205128
17.0,0.4740372792461062,1197.7010213136673,0.5557291666666667
18.0,0.46574342659680695,1187.041281580925,0.5578525641025641
19.0,0.4619040045533717,1177.5385411977768,0.560176282051282
