Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,2.2508674466990253,1950.9032061100006,0.3669471153846154
1.0,1.629840267188595,1531.746606349945,0.4750801282051282
2.0,1.3385059172845155,1303.10853099823,0.534775641025641
3.0,1.1919196179955334,1169.5439207553864,0.5725560897435897
4.0,1.10699213463514,1093.2842256426811,0.5965544871794872
5.0,1.052278144313403,1040.855187177658,0.6149839743589743
6.0,1.0137631856629388,1001.0530758500099,0.6304487179487179
7.0,0.9821543793923041,967.870582640171,0.6422275641025641
8.0,0.9557476689159459,941.7857773303986,0.6529647435897435
9.0,0.9308532279149663,914.8203480839729,0.6636618589743589
10.0,0.9107218110705598,894.8818750977516,0.6729166666666667
11.0,0.8906601033342056,877.5262902975082,0.678926282051282
12.0,0.8728872708681935,857.4325533509254,0.6866185897435897
13.0,0.8553361013255446,842.823588848114,0.6920673076923077
14.0,0.8398430234034276,823.1677021980286,0.7000801282051282
15.0,0.8219227773401272,803.9866750836372,0.7064903846153846
16.0,0.8073891257491733,790.1187728345394,0.7122996794871795
17.0,0.790941719780577,778.7312975227833,0.716786858974359
18.0,0.7778042930987038,764.3670259416103,0.7226762820512821
19.0,0.7610630405105403,750.4316183626652,0.7275641025641025
