Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9020700995132906,486.268892288208,0.4686666666666667
1.0,0.5758367549631198,346.20467615127563,0.6308333333333334
2.0,0.48597603242221893,291.84701097011566,0.7244166666666667
3.0,0.44226984316414003,262.7578861117363,0.7646666666666667
4.0,0.4152083858907264,246.48462295532227,0.7816666666666666
5.0,0.3973581532172393,233.00543035566807,0.7964166666666667
6.0,0.38545315144711945,221.93514473736286,0.8028333333333333
7.0,0.3742093058816445,213.75159396231174,0.8093333333333333
8.0,0.3614195155940019,207.700649112463,0.816
9.0,0.3509750571540204,203.28034114837646,0.8174166666666667
10.0,0.3417366637623143,195.9390889853239,0.8239166666666666
11.0,0.3387534160268187,192.35628241300583,0.8261666666666667
12.0,0.33167940384762196,187.53541879355907,0.8308333333333333
13.0,0.3267716878405954,184.09340511262417,0.8323333333333334
14.0,0.3208640553384534,180.366769105196,0.8355833333333333
15.0,0.3171537686872894,178.48173670470715,0.8374166666666667
16.0,0.31769525217450295,176.61233261227608,0.8393333333333334
17.0,0.30998041351555694,173.9825313538313,0.84125
18.0,0.30584217456051016,172.58934472501278,0.8398333333333333
19.0,0.30346517617228025,170.31650602817535,0.8416666666666667
