Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7737182340772689,2198.51057100296,0.22696314102564102
1.0,0.5871293326917063,1894.1263263225555,0.35236378205128205
2.0,0.5123254879503457,1692.8685339689255,0.405088141025641
3.0,0.4658269907117859,1557.1323856115341,0.4313701923076923
4.0,0.4363646469478118,1458.5799751281738,0.4548878205128205
5.0,0.41296275321777415,1389.5957976579666,0.47544070512820513
6.0,0.3951794407082532,1339.223611831665,0.4885817307692308
7.0,0.3816642093260662,1301.249548316002,0.4983573717948718
8.0,0.3687483860466026,1272.4686044454575,0.5091346153846154
9.0,0.35919815692118284,1251.943994641304,0.5127804487179487
10.0,0.35040585618932263,1236.8807718753815,0.5159054487179487
11.0,0.34148181510855297,1218.6357780098915,0.5231169871794872
12.0,0.33323676101960265,1202.650233745575,0.5291266025641026
13.0,0.3264101658935462,1189.9463517069817,0.5324519230769231
14.0,0.3180623170911722,1180.5303803682327,0.5368990384615384
15.0,0.31171789606803885,1167.4211291074753,0.5391426282051283
16.0,0.3065446475877873,1155.3798100948334,0.5452323717948718
17.0,0.2999652046789035,1139.6488844752312,0.550400641025641
18.0,0.2931232973442837,1126.164248406887,0.555488782051282
19.0,0.2880802890184426,1115.1834809184074,0.5586939102564102
