Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.8457247290066569,2472.5674052238464,0.09499198717948718
1.0,0.6714029169352509,2351.2269098758698,0.16931089743589745
2.0,0.6018738183079345,2236.2837245464325,0.25556891025641026
3.0,0.5542056915430414,2138.3222122192383,0.3020032051282051
4.0,0.5186409957795146,2056.596689224243,0.3317307692307692
5.0,0.48921011399952496,1985.8074214458466,0.35208333333333336
6.0,0.4667052493650094,1925.4395880699158,0.3651842948717949
7.0,0.4472279443622419,1872.3963055610657,0.3784455128205128
8.0,0.43065236221358616,1827.8842079639435,0.38621794871794873
9.0,0.4162586133919671,1789.3277049064636,0.3931490384615385
10.0,0.403353483929609,1754.7068407535553,0.3994391025641026
11.0,0.39357547105051593,1724.423087835312,0.40612980769230766
12.0,0.38437668026748656,1697.721402168274,0.4102964743589744
13.0,0.37625202659316515,1674.1476788520813,0.41458333333333336
14.0,0.3687854407047662,1653.3452879190445,0.4169070512820513
15.0,0.36237001560089155,1635.2339751720428,0.42143429487179485
16.0,0.3568395506268274,1617.8139542341232,0.4256410256410256
17.0,0.35049530068553997,1603.4736139774323,0.4247596153846154
18.0,0.34658104772143394,1588.7308871746063,0.4280048076923077
19.0,0.3415082372062965,1576.0866907835007,0.4294471153846154
