Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.276992884183064,575.3724330663681,0.6625833333333333
1.0,0.7533563744937534,409.0817003250122,0.7238333333333333
2.0,0.5348766368005016,333.11904150247574,0.7566666666666667
3.0,0.43580449684491895,289.62272787094116,0.7778333333333334
4.0,0.38150920567190705,264.1259485781193,0.7885833333333333
5.0,0.3502789336721073,248.33876767754555,0.7951666666666667
6.0,0.3269005289016452,233.9557108283043,0.8024166666666667
7.0,0.31096310711918945,222.74297554790974,0.8061666666666667
8.0,0.29905939881098836,211.497482329607,0.8101666666666667
9.0,0.2880386904916807,205.09945404529572,0.8123333333333334
10.0,0.27806360774295663,199.48882184922695,0.8145833333333333
11.0,0.2723633379486231,193.1637448221445,0.8179166666666666
12.0,0.26489989853135704,188.51082022488117,0.82
13.0,0.2585175584713466,185.9848995655775,0.8205833333333333
14.0,0.25422861573838795,180.79089756309986,0.8234166666666667
15.0,0.2508693227391846,175.30386209487915,0.8290833333333333
16.0,0.24680544629846032,175.94470910727978,0.8273333333333334
17.0,0.2444145558687325,170.67500640451908,0.8334166666666667
18.0,0.23938078976685986,169.89792059361935,0.8333333333333334
19.0,0.23539558949241335,169.46040953695774,0.83475
