Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1223550172423185,1910.865854024887,0.3969551282051282
1.0,0.8227683159732877,1513.3961083889008,0.5077323717948717
2.0,0.7073719263980768,1306.7469629049301,0.5497996794871794
3.0,0.6467191899584113,1193.6392574310303,0.5695913461538461
4.0,0.6097099508453665,1127.6764525175095,0.5837339743589743
5.0,0.5802927203768302,1078.88787317276,0.5961538461538461
6.0,0.5615915774690083,1046.50774538517,0.603084935897436
7.0,0.5427604450503322,1021.2633483409882,0.6109775641025641
8.0,0.5261569704206844,996.4820125102997,0.6185496794871795
9.0,0.5122101635214183,976.1869609355927,0.6249599358974359
10.0,0.49663671158527,956.1702159643173,0.6315705128205128
11.0,0.4839094611611339,939.3898164629936,0.6377804487179487
12.0,0.47203275146074264,924.1430640220642,0.642588141025641
13.0,0.4590746413416725,908.8876714706421,0.6480368589743589
14.0,0.4467688144658727,893.2896599173546,0.6569711538461539
15.0,0.4353465020304107,876.3444613218307,0.6630208333333333
16.0,0.42405405838167964,861.8478068113327,0.6682692307692307
17.0,0.41396041738738776,848.9474147558212,0.6725961538461539
18.0,0.4039048677914864,836.8600822091103,0.6761217948717949
19.0,0.393922459255646,822.3636340498924,0.6821714743589744
