Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.9281875133402978,547.9803191423416,0.5394166666666667
1.0,0.47585047046720447,336.51070845127106,0.7039166666666666
2.0,0.3227969034331909,259.2997570633888,0.7645
3.0,0.2661563039532796,221.1838942170143,0.8033333333333333
4.0,0.23636881519244135,195.70651444792747,0.8285
5.0,0.21841230095139635,182.71748308837414,0.8429166666666666
6.0,0.20253210357696974,173.09951385855675,0.8530833333333333
7.0,0.192855687534632,163.56294694542885,0.8631666666666666
8.0,0.1857919151835709,158.160514742136,0.8685833333333334
9.0,0.17879457701729343,150.5457703396678,0.8763333333333333
10.0,0.17209958691759053,147.35223688185215,0.8778333333333334
11.0,0.1685232782701496,142.9475719332695,0.8825
12.0,0.16125137513266444,138.84943003952503,0.88675
13.0,0.15643881973810495,137.04283206909895,0.88775
14.0,0.1533872675969594,131.2292886301875,0.8939166666666667
15.0,0.1481836262462353,127.63502521812916,0.8970833333333333
16.0,0.14522894912857737,125.57459647208452,0.8996666666666666
17.0,0.1404488634099211,122.08560000360012,0.9024166666666666
18.0,0.13752145739542487,120.63083225861192,0.9030833333333333
19.0,0.13418659326508142,116.30614794790745,0.9081666666666667
