Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7740950602982416,2204.199892759323,0.20024038461538463
1.0,0.5873382013699224,1907.9900178909302,0.32596153846153847
2.0,0.5118781629815689,1710.1317377090454,0.3840945512820513
3.0,0.4626465987739809,1575.3986588716507,0.41338141025641023
4.0,0.4313491386099811,1481.3878104686737,0.43385416666666665
5.0,0.4088255639566215,1419.3229750394821,0.4498798076923077
6.0,0.3909842066381542,1372.3189841508865,0.4621794871794872
7.0,0.37693845756819877,1332.3553318977356,0.4755608974358974
8.0,0.36499022957124005,1298.8658578395844,0.48677884615384615
9.0,0.35351032205939953,1266.5988264083862,0.49995993589743587
10.0,0.34443395415641054,1236.7740860581398,0.5112980769230769
11.0,0.3358759526753476,1217.1667175889015,0.5185096153846154
12.0,0.32518835778916055,1193.2072669267654,0.5270032051282051
13.0,0.31742012312543527,1170.8899546265602,0.5379006410256411
14.0,0.30957472195650404,1152.9273399710655,0.5428285256410257
15.0,0.3022293604901415,1135.0630813837051,0.5506410256410257
16.0,0.29720386680676525,1117.5161319971085,0.5555689102564103
17.0,0.28998214247422444,1104.054931819439,0.5599358974358974
18.0,0.28490694107214043,1089.9963557124138,0.5659455128205129
19.0,0.2783663627223053,1079.2220677137375,0.568790064102564
