Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.7766870563825431,2198.573065519333,0.24246794871794872
1.0,0.5942739033004465,1900.1481595039368,0.36041666666666666
2.0,0.5176040653992267,1697.8121093511581,0.4132211538461538
3.0,0.4719914063702844,1564.6916663646698,0.4391025641025641
4.0,0.4403977788674212,1477.019110918045,0.45364583333333336
5.0,0.4182832822563494,1414.2803745269775,0.46802884615384616
6.0,0.4008761166266077,1370.3900433778763,0.47768429487179487
7.0,0.38588711775008816,1333.5907028913498,0.4858974358974359
8.0,0.37568909750938045,1307.57080411911,0.4912660256410256
9.0,0.3633128781170193,1282.6102848052979,0.49939903846153844
10.0,0.3543453465879879,1261.5117423534393,0.5063701923076923
11.0,0.34500517621206006,1240.626469373703,0.5116987179487179
12.0,0.3361263466550646,1217.4696445465088,0.518389423076923
13.0,0.3287650390442353,1196.329044342041,0.525400641025641
14.0,0.32256705240420863,1179.4998059868813,0.5314102564102564
15.0,0.31263997636038615,1162.2530748844147,0.5364583333333334
16.0,0.3081626874709286,1145.3866419196129,0.5427483974358974
17.0,0.29984566525154926,1132.4542101621628,0.5484775641025641
18.0,0.2937183105114559,1116.614162325859,0.5536858974358975
19.0,0.28808548446199306,1102.2850788235664,0.5592948717948718
